,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132
0,1.0,0.0,0.08574929257125441,0.1345345587992625,0.0,0.0,0.08574929257125441,0.05423261445466404,0.20228869496966947,0.0,0.08084520834544431,0.06063390625908324,0.0,0.09166984970282112,0.11764705882352941,0.0,0.0,0.0,0.06726727939963124,0.058823529411764705,0.0,0.06262242910851494,0.10341753799900381,0.07669649888473705,0.0,0.06726727939963124,0.21693045781865616,0.0,0.08574929257125441,0.0,0.0,0.0,0.06262242910851494,0.0700140042014005,0.05564148840746572,0.3529411764705882,0.20180183819889375,0.15877683720748895,0.0,0.05423261445466404,0.0,0.06262242910851494,0.0700140042014005,0.0,0.0,0.06726727939963124,0.06063390625908324,0.20180183819889375,0.06262242910851494,0.0,0.09166984970282112,0.06726727939963124,0.0700140042014005,0.0,0.07312724241271307,0.0,0.07669649888473705,0.0,0.05716619504750295,0.06063390625908324,0.0700140042014005,0.08084520834544431,0.07312724241271307,0.0,0.0,0.08574929257125441,0.0,0.0,0.0,0.0,0.0,0.0,0.10585122480499264,0.0,0.06262242910851494,0.140028008402801,0.140028008402801,0.05292561240249632,0.058823529411764705,0.0,0.0,0.21693045781865616,0.07669649888473705,0.06063390625908324,0.06726727939963124,0.0,0.12524485821702988,0.05057217374241736,0.0,0.0,0.0,0.0,0.08084520834544431,0.09166984970282112,0.0,0.0,0.0,0.0,0.0,0.06726727939963124,0.0,0.06726727939963124,0.0700140042014005,0.0,0.07312724241271307,0.0,0.0,0.06063390625908324,0.1764705882352941,0.07669649888473705,0.07312724241271307,0.11128297681493143,0.16692446522239715,0.12126781251816648,0.17149858514250882,0.05716619504750295,0.19402850002906638,0.07669649888473705,0.12524485821702988,0.07312724241271307,0.06482037235521644,0.0,0.19402850002906638,0.0,0.20228869496966947,0.0,0.08084520834544431,0.07312724241271307,0.11764705882352941,0.058823529411764705,0.07669649888473705,0.0,0.18333969940564224
1,0.0,1.0000000000000002,0.0,0.3268602252303068,0.06804138174397718,0.06537204504606135,0.0,0.10540925533894599,0.0,0.0,0.15713484026367724,0.11785113019775793,0.07856742013183862,0.0,0.2286647801900118,0.4260064336151292,0.16222142113076254,0.12598815766974242,0.06537204504606135,0.05716619504750295,0.07106690545187015,0.0,0.15075567228888181,0.0,0.0,0.06537204504606135,0.052704627669472995,0.08333333333333333,0.0,0.06804138174397718,0.07106690545187015,0.06085806194501846,0.06085806194501846,0.06804138174397718,0.0,0.0,0.0,0.0,0.0,0.052704627669472995,0.06085806194501846,0.0,0.0,0.2434322477800738,0.15430334996209194,0.0,0.11785113019775793,0.0,0.12171612389003691,0.07106690545187015,0.0,0.0,0.0,0.06804138174397718,0.1421338109037403,0.0,0.0,0.0,0.0,0.05892556509887897,0.20412414523193156,0.07856742013183862,0.07106690545187015,0.0,0.18257418583505536,0.08333333333333333,0.0,0.07106690545187015,0.0,0.15713484026367724,0.0,0.0,0.0,0.06085806194501846,0.0,0.13608276348795437,0.0,0.10286889997472795,0.05716619504750295,0.0,0.06085806194501846,0.0,0.074535599249993,0.1767766952966369,0.1307440900921227,0.0,0.0,0.09829463743659811,0.074535599249993,0.06085806194501846,0.06299407883487121,0.0,0.07856742013183862,0.0,0.06299407883487121,0.0,0.12171612389003691,0.0,0.0,0.1307440900921227,0.0,0.0,0.0,0.0,0.07106690545187015,0.07856742013183862,0.0,0.0,0.0,0.074535599249993,0.0,0.0,0.21629522817435007,0.11785113019775793,0.0,0.11111111111111113,0.0,0.22360679774997902,0.06085806194501846,0.0,0.12598815766974242,0.074535599249993,0.047140452079103175,0.074535599249993,0.0,0.0,0.0,0.0,0.1143323900950059,0.1143323900950059,0.0,0.0,0.0890870806374748
2,0.08574929257125441,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.07905694150420947,0.0,0.11180339887498948,0.0,0.08838834764831843,0.1178511301977579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09128709291752767,0.1507556722888818,0.0,0.0,0.0,0.3952847075210474,0.0,0.0,0.0,0.10660035817780521,0.18257418583505533,0.09128709291752767,0.10206207261596575,0.0,0.17149858514250882,0.09805806756909201,0.0,0.19611613513818402,0.0,0.0,0.0,0.10206207261596575,0.09128709291752767,0.0,0.09805806756909201,0.0,0.294174202707276,0.0,0.0,0.0,0.09805806756909201,0.0,0.0,0.0,0.08838834764831843,0.0,0.0,0.5833333333333333,0.0,0.0,0.0,0.0,0.17677669529663687,0.0,0.0,0.09805806756909201,0.10660035817780521,0.10660035817780521,0.0,0.10660035817780521,0.11180339887498948,0.23145502494313785,0.0,0.273861278752583,0.0,0.10206207261596575,0.0,0.08574929257125441,0.0,0.09128709291752767,0.0,0.22360679774997896,0.0,0.0,0.0,0.09128709291752767,0.07372097807744857,0.0,0.0,0.0,0.0,0.0,0.13363062095621217,0.0,0.0,0.0,0.0,0.22360679774997896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25724787771376323,0.0,0.10660035817780521,0.0,0.0,0.2651650429449553,0.0,0.0,0.0,0.0,0.18257418583505533,0.0,0.0944911182523068,0.0,0.1414213562373095,0.0,0.07372097807744857,0.0,0.0,0.10660035817780521,0.08574929257125441,0.42874646285627205,0.0,0.10660035817780521,0.0
3,0.1345345587992625,0.3268602252303068,0.0,1.0000000000000004,0.08006407690254358,0.15384615384615385,0.09805806756909201,0.06201736729460423,0.11566298639324805,0.0,0.2773500981126146,0.2773500981126146,0.09245003270420485,0.052414241836095915,0.40360367639778744,0.35805743701971643,0.12725695259515554,0.07412493166611013,0.23076923076923078,0.06726727939963124,0.08362420100070908,0.07161148740394328,0.23652495839563303,0.17541160386140586,0.0,0.15384615384615385,0.0,0.0,0.09805806756909201,0.0,0.0,0.07161148740394328,0.14322297480788657,0.24019223070763074,0.0,0.1345345587992625,0.0,0.060522753266880246,0.0,0.12403473458920845,0.14322297480788657,0.14322297480788657,0.0,0.21483446221182986,0.060522753266880246,0.0,0.2773500981126146,0.0,0.14322297480788657,0.0,0.10482848367219183,0.0,0.16012815380508716,0.08006407690254358,0.16724840200141816,0.0,0.0,0.08770580193070293,0.0,0.1386750490563073,0.3202563076101743,0.09245003270420485,0.3344968040028364,0.0,0.0,0.19611613513818402,0.0,0.08362420100070908,0.0,0.0,0.0,0.0,0.0,0.07161148740394328,0.0,0.3202563076101743,0.08006407690254358,0.18156825980064073,0.06726727939963124,0.0,0.07161148740394328,0.12403473458920845,0.08770580193070293,0.2773500981126146,0.15384615384615385,0.0,0.14322297480788657,0.17349447958987207,0.08770580193070293,0.07161148740394328,0.14824986333222026,0.07692307692307693,0.1849000654084097,0.10482848367219183,0.0,0.0,0.14322297480788657,0.0,0.0,0.23076923076923078,0.0,0.07692307692307693,0.08006407690254358,0.0,0.0,0.09245003270420485,0.0,0.06933752452815364,0.06726727939963124,0.08770580193070293,0.0,0.0,0.44539933408304444,0.20801257358446093,0.09805806756909201,0.1307440900921227,0.11094003924504584,0.2631174057921088,0.14322297480788657,0.08362420100070908,0.2964997266644405,0.0,0.16641005886756877,0.0,0.11566298639324805,0.0,0.1849000654084097,0.0,0.06726727939963124,0.0,0.08770580193070293,0.0,0.26207120918047955
4,0.0,0.06804138174397718,0.0,0.08006407690254358,1.0000000000000002,0.16012815380508716,0.0,0.06454972243679029,0.06019292654288461,0.0912870929175277,0.0,0.0,0.0,0.0,0.0700140042014005,0.07453559924999299,0.33113308926626095,0.0,0.08006407690254358,0.2100420126042015,0.17407765595569785,0.0,0.0,0.0,0.1666666666666667,0.16012815380508716,0.0,0.0,0.0,0.08333333333333336,0.08703882797784893,0.14907119849998599,0.0,0.0,0.0,0.0700140042014005,0.0,0.0,0.0,0.19364916731037088,0.14907119849998599,0.0,0.08333333333333336,0.0,0.06299407883487121,0.0,0.07216878364870323,0.0,0.14907119849998599,0.0,0.0,0.0,0.0,0.25000000000000006,0.2611164839335468,0.2886751345948129,0.1825741858350554,0.0912870929175277,0.06804138174397718,0.14433756729740646,0.08333333333333336,0.09622504486493763,0.0,0.2165063509461097,0.07453559924999299,0.0,0.08006407690254358,0.08703882797784893,0.0,0.0,0.0,0.0,0.06299407883487121,0.22360679774997896,0.0,0.08333333333333336,0.0,0.0,0.0,0.0,0.07453559924999299,0.0,0.0,0.4330127018922194,0.16012815380508716,0.1666666666666667,0.07453559924999299,0.12038585308576923,0.36514837167011077,0.22360679774997896,0.2314550249431379,0.0,0.19245008972987526,0.0,0.07715167498104597,0.0,0.4472135954999579,0.2738612787525831,0.0912870929175277,0.08006407690254358,0.08703882797784893,0.0,0.08333333333333336,0.07715167498104597,0.0,0.19245008972987526,0.0,0.07216878364870323,0.0700140042014005,0.0,0.0,0.0,0.0,0.14433756729740646,0.0,0.27216552697590873,0.0,0.1825741858350554,0.07453559924999299,0.0,0.0,0.1825741858350554,0.17320508075688776,0.0912870929175277,0.0,0.08703882797784893,0.0,0.0,0.0700140042014005,0.0,0.1825741858350554,0.08703882797784893,0.0545544725589981
5,0.0,0.06537204504606135,0.0,0.15384615384615385,0.16012815380508716,1.0000000000000002,0.09805806756909201,0.12403473458920845,0.17349447958987207,0.17541160386140586,0.09245003270420485,0.06933752452815364,0.0,0.10482848367219183,0.1345345587992625,0.07161148740394328,0.19088542889273333,0.07412493166611013,0.07692307692307693,0.1345345587992625,0.16724840200141816,0.14322297480788657,0.11826247919781652,0.08770580193070293,0.0,0.15384615384615385,0.0,0.09805806756909201,0.09805806756909201,0.16012815380508716,0.16724840200141816,0.07161148740394328,0.07161148740394328,0.16012815380508716,0.0,0.1345345587992625,0.0,0.12104550653376049,0.15384615384615385,0.1860521018838127,0.14322297480788657,0.07161148740394328,0.16012815380508716,0.07161148740394328,0.0,0.0,0.1386750490563073,0.0,0.07161148740394328,0.08362420100070908,0.10482848367219183,0.07692307692307693,0.16012815380508716,0.24019223070763074,0.08362420100070908,0.06933752452815364,0.08770580193070293,0.08770580193070293,0.0,0.06933752452815364,0.08006407690254358,0.0,0.08362420100070908,0.06933752452815364,0.07161148740394328,0.19611613513818402,0.15384615384615385,0.08362420100070908,0.08362420100070908,0.09245003270420485,0.08362420100070908,0.0,0.18156825980064073,0.07161148740394328,0.0,0.08006407690254358,0.0,0.060522753266880246,0.06726727939963124,0.08006407690254358,0.07161148740394328,0.12403473458920845,0.0,0.1386750490563073,0.07692307692307693,0.0,0.14322297480788657,0.05783149319662403,0.17541160386140586,0.07161148740394328,0.0,0.15384615384615385,0.1849000654084097,0.10482848367219183,0.22237479499833038,0.06726727939963124,0.14322297480788657,0.17541160386140586,0.08770580193070293,0.0,0.16724840200141816,0.0,0.08006407690254358,0.07412493166611013,0.08362420100070908,0.1849000654084097,0.0,0.1386750490563073,0.0,0.08770580193070293,0.08362420100070908,0.0,0.06362847629757777,0.06933752452815364,0.0,0.1307440900921227,0.11094003924504584,0.17541160386140586,0.07161148740394328,0.08362420100070908,0.07412493166611013,0.17541160386140586,0.16641005886756877,0.17541160386140586,0.0,0.16724840200141816,0.0,0.16724840200141816,0.06726727939963124,0.0,0.2631174057921088,0.08362420100070908,0.052414241836095915
6,0.08574929257125441,0.0,0.0,0.09805806756909201,0.0,0.09805806756909201,0.9999999999999999,0.0,0.29488391230979427,0.11180339887498948,0.0,0.08838834764831843,0.0,0.20044593143431824,0.0,0.09128709291752767,0.0,0.0944911182523068,0.09805806756909201,0.0,0.0,0.18257418583505533,0.0,0.11180339887498948,0.0,0.0,0.07905694150420947,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.16222142113076252,0.08574929257125441,0.19611613513818402,0.23145502494313785,0.0,0.0,0.09128709291752767,0.09128709291752767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39223227027636803,0.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,0.0,0.0,0.10660035817780521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07715167498104596,0.0,0.0,0.0,0.0,0.07715167498104596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09128709291752767,0.0,0.19611613513818402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0944911182523068,0.0,0.0,0.0,0.08838834764831843,0.0,0.0,0.0,0.32444284226152503,0.0,0.08838834764831843,0.12499999999999997,0.0,0.282842712474619,0.0,0.0,0.21320071635561041,0.0,0.0,0.0,0.0,0.07372097807744857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.05423261445466404,0.10540925533894599,0.07905694150420947,0.06201736729460423,0.06454972243679029,0.12403473458920845,0.0,1.0000000000000002,0.04662524041201569,0.282842712474619,0.07453559924999298,0.11180339887498948,0.07453559924999298,0.0,0.10846522890932808,0.11547005383792514,0.1025978352085154,0.11952286093343936,0.1860521018838127,0.05423261445466404,0.06741998624632421,0.05773502691896257,0.23836564731139806,0.07071067811865475,0.12909944487358058,0.12403473458920845,0.15,0.07905694150420947,0.0,0.25819888974716115,0.13483997249264842,0.05773502691896257,0.11547005383792514,0.06454972243679029,0.0,0.16269784336399212,0.0,0.0,0.12403473458920845,0.09999999999999999,0.1732050807568877,0.05773502691896257,0.12909944487358058,0.05773502691896257,0.04879500364742666,0.06201736729460423,0.05590169943749474,0.0,0.23094010767585027,0.13483997249264842,0.08451542547285165,0.1860521018838127,0.12909944487358058,0.32274861218395146,0.06741998624632421,0.16770509831248423,0.07071067811865475,0.1414213562373095,0.052704627669472995,0.2795084971874737,0.12909944487358058,0.0,0.06741998624632421,0.16770509831248423,0.11547005383792514,0.0,0.12403473458920845,0.0,0.13483997249264842,0.07453559924999298,0.20225995873897262,0.0,0.14638501094227999,0.0,0.05773502691896257,0.19364916731037088,0.12909944487358058,0.09759000729485331,0.21693045781865616,0.06454972243679029,0.0,0.09999999999999999,0.1414213562373095,0.22360679774997896,0.06201736729460423,0.06454972243679029,0.11547005383792514,0.23312620206007845,0.07071067811865475,0.0,0.05976143046671968,0.0,0.07453559924999298,0.08451542547285165,0.17928429140015906,0.05423261445466404,0.11547005383792514,0.1414213562373095,0.1414213562373095,0.1860521018838127,0.20225995873897262,0.0,0.12909944487358058,0.05976143046671968,0.13483997249264842,0.07453559924999298,0.1690308509457033,0.0,0.05423261445466404,0.07071067811865475,0.06741998624632421,0.0,0.1538967528127731,0.11180339887498948,0.0,0.15811388300841897,0.0,0.1414213562373095,0.05773502691896257,0.0,0.11952286093343936,0.21213203435596426,0.1341640786499874,0.1414213562373095,0.04662524041201569,0.13483997249264842,0.22360679774997894,0.06741998624632421,0.05423261445466404,0.05423261445466404,0.1414213562373095,0.0,0.08451542547285165
8,0.20228869496966947,0.0,0.0,0.11566298639324805,0.06019292654288461,0.17349447958987207,0.29488391230979427,0.04662524041201569,0.9999999999999999,0.1318760946791574,0.0,0.0,0.06950480468569159,0.5516772843673704,0.0,0.053838190205816545,0.047836487323493986,0.11145564251507058,0.11566298639324805,0.05057217374241736,0.1257389226923863,0.3768673314407158,0.0,0.0659380473395787,0.0,0.05783149319662403,0.13987572123604708,0.0,0.29488391230979427,0.06019292654288461,0.06286946134619315,0.0,0.0,0.24077170617153845,0.4305283859114459,0.1517165212272521,0.2313259727864961,0.682523632789935,0.0,0.04662524041201569,0.16151457061744964,0.053838190205816545,0.12038585308576923,0.0,0.04550157551932901,0.05783149319662403,0.0,0.05783149319662403,0.053838190205816545,0.0,0.0,0.0,0.0,0.06019292654288461,0.0,0.10425720702853739,0.0659380473395787,0.1978141420187361,0.0,0.05212860351426869,0.0,0.0,0.18860838403857944,0.05212860351426869,0.0,0.0,0.11566298639324805,0.06286946134619315,0.06286946134619315,0.0,0.06286946134619315,0.0,0.13650472655798704,0.0,0.053838190205816545,0.06019292654288461,0.06019292654288461,0.04550157551932901,0.05057217374241736,0.0,0.053838190205816545,0.0,0.0,0.05212860351426869,0.0,0.12038585308576923,0.10767638041163309,0.0,0.0659380473395787,0.0,0.0,0.34698895917974415,0.06950480468569159,0.0,0.11145564251507058,0.05057217374241736,0.053838190205816545,0.0659380473395787,0.0659380473395787,0.0,0.18860838403857944,0.0,0.06019292654288461,0.05572782125753529,0.0,0.06950480468569159,0.0,0.4170288281141495,0.20228869496966947,0.0659380473395787,0.0,0.47836487323493987,0.0,0.05212860351426869,0.07372097807744857,0.0,0.6672461249826394,0.0659380473395787,0.053838190205816545,0.440086229423352,0.0,0.0659380473395787,0.04170288281141496,0.0659380473395787,0.4782608695652176,0.0,0.0,0.0,0.05057217374241736,0.05057217374241736,0.0659380473395787,0.06286946134619315,0.0
9,0.0,0.0,0.11180339887498948,0.0,0.0912870929175277,0.17541160386140586,0.11180339887498948,0.282842712474619,0.1318760946791574,1.0,0.10540925533894598,0.07905694150420949,0.0,0.05976143046671968,0.07669649888473705,0.0,0.07254762501100116,0.16903085094570333,0.17541160386140586,0.07669649888473705,0.09534625892455924,0.1632993161855452,0.2022599587389726,0.1,0.1825741858350554,0.17541160386140586,0.07071067811865475,0.11180339887498948,0.11180339887498948,0.2738612787525831,0.19069251784911848,0.0816496580927726,0.1632993161855452,0.0,0.07254762501100116,0.1533929977694741,0.0,0.06900655593423542,0.17541160386140586,0.07071067811865475,0.0816496580927726,0.0816496580927726,0.2738612787525831,0.0816496580927726,0.0,0.0,0.07905694150420949,0.0,0.1632993161855452,0.09534625892455924,0.11952286093343936,0.08770580193070293,0.0912870929175277,0.0912870929175277,0.0,0.15811388300841897,0.1,0.2,0.074535599249993,0.07905694150420949,0.0,0.0,0.09534625892455924,0.15811388300841897,0.0,0.0,0.2631174057921088,0.0,0.09534625892455924,0.10540925533894598,0.2860387767736777,0.0,0.20701966780270628,0.0,0.1632993161855452,0.1825741858350554,0.1825741858350554,0.06900655593423542,0.23008949665421113,0.0912870929175277,0.0,0.1414213562373095,0.2,0.15811388300841897,0.0,0.0912870929175277,0.1632993161855452,0.1318760946791574,0.1,0.0,0.0,0.0,0.10540925533894598,0.0,0.253546276418555,0.1533929977694741,0.0816496580927726,0.2,0.2,0.0,0.19069251784911848,0.0,0.1825741858350554,0.253546276418555,0.2860387767736777,0.10540925533894598,0.0,0.0,0.07669649888473705,0.1,0.09534625892455924,0.07254762501100116,0.07254762501100116,0.07905694150420949,0.0,0.074535599249993,0.0632455532033676,0.1,0.1632993161855452,0.0,0.0,0.2,0.1264911064067352,0.3,0.0659380473395787,0.09534625892455924,0.0,0.19069251784911848,0.0,0.1533929977694741,0.2,0.0,0.11952286093343936
